created_at,text
839548572240646144,2017-03-08 18:49:12,"b'Advice King @thecroftonshow on ""seeing"" a significantly older woman. Pointer: Don\'t call yourself a ""Cub-Man."" https://t.co/TXMEScjxkb'"
839548167318290434,2017-03-08 18:47:35,"b""RT @iamstevenhale: Our Nashvillian of the Year last year was @Belcourt's @ssilverman! https://t.co/M7uVQkneWv #IWD https://t.co/4sVnjB20x7"""
839532593158766607,2017-03-08 17:45:42,"b'RT @BitesBlog: T\xc3\xa0nsu\xc7\x92 set to open next week in Chauhan building, focusing on Chinese cuisine @tansuonash @eatatchauhan https://t.co/C4fo8uj\xe2\x80\xa6'"
839515563223355392,2017-03-08 16:38:02,b'RT @scavendish: PSA: The Scene is powered every day by @elizzmo @mseling @HaggardAmanda @hutsonlaura @carigervin &amp; @dkfranklin. So lucky to\xe2\x80\xa6'
839509919304933376,2017-03-08 16:15:36,"b'@MichaelRox Check out our sandwich issue, coming tomorrow. We agree.'"
839509769031454721,2017-03-08 16:15:00,"b""Poetry readings, self-defense demos, music and more mark this International Women's Day celebration at @OZNashville\xe2\x80\xa6 https://t.co/YRXbCV6qXq"""
839508979969626113,2017-03-08 16:11:52,b'RT @pithinthewind: Policing issues continue to be a dominant topic of conversation at the Metro Council https://t.co/qx6H3oA9Dg https://t.c\xe2\x80\xa6'
839490409084645376,2017-03-08 14:58:05,"b""We're just gonna pretend like you didn't say that. https://t.co/1vhbZwBWf4"""
839485194407116800,2017-03-08 14:37:21,"b""RT @efmetz: Across from Bolton's? Henceforth calling 8th Ave the #HotChickenCorridor. https://t.co/mQziwo0nWk"""
839477028961275907,2017-03-08 14:04:55,"b""Hattie B's pulls out of Germantown, will move into The Hook's old space on 8th Ave in Melrose\xe2\x80\xa6 https://t.co/hEhjiQOneU"""
839278506479607814,2017-03-08 00:56:03,"b'RT @dpatrickrodgers: Surprise! @MissMargoPrice just won the American Music Prize, which comes with a $25,000 (novelty-size) check. https://\xe2\x80\xa6'"
839196200939180032,2017-03-07 19:29:00,"b'RT @NashvilleCream: Tonight at @MMusicWorks: @vincestaples lets you into his world, whether you like it or not. https://t.co/OYmWepaXpp htt\xe2\x80\xa6'"
839177026456158209,2017-03-07 18:12:48,"b'RT @NashvilleCream: Who can he be now: A Q&amp;A with @ColinHay, who kicks of a two-night stand at @CityWineryNSH tonight. https://t.co/aleFuCw\xe2\x80\xa6'"
839175508545916930,2017-03-07 18:06:47,"b""So Peep Oreos are reportedly turning poop pink. Our advice? Don't fear the colorful poo. Embrace it!\xe2\x80\xa6 https://t.co/C7ATvg3C7p"""
839160178658447361,2017-03-07 17:05:52,"b""RT @CountryLifeBlog: #TheBachelor Recap: I'm With Corinne https://t.co/PUJaHhTOlA https://t.co/nk9XKsFbDO"""
839158717681664002,2017-03-07 17:00:03,"b"".@jeffzentner's new YA novel explores loss by celebrating life. Catch him this evening at @ParnassusBooks1. https://t.co/FoWvV312AS"""
839156600891912194,2017-03-07 16:51:39,"b""RT @dpatrickrodgers: I don't think I can overstate just how good @AshSpurge's latest @VodkaYonic is. https://t.co/Xe7F8W1cnO"""
839153610730668032,2017-03-07 16:39:46,"b'RT @BitesBlog: Restaurants lining up for Dining Out for Life, benefiting @nashvillecares. Start making your plans. https://t.co/rLAANbCar6\xe2\x80\xa6'"
839152176647766017,2017-03-07 16:34:04,b'RT @BitesBlog: We have multiple @LovelessCafe hashbrown winners. See who won. https://t.co/vHvrT6x8dz https://t.co/iZgK4fmChl'
839135841909886977,2017-03-07 15:29:09,"b'RT @pithinthewind: Bud Rogan, the 8-foot-8 Gallatin giant\nhttps://t.co/PvVKjVHANt https://t.co/wzTBz6lbyz'"
838878505240776705,2017-03-06 22:26:35,"b'RT @NashvilleCream: The Spin fell in love with @vagabonvagabon at @TheEastRoom last night. @aqcrutchfield was so great, too! https://t.co/X\xe2\x80\xa6'"
838856457818882048,2017-03-06 20:58:59,b'RT @CountryLifeBlog: Trailer Park: The new year in movies begins https://t.co/vJSTGqO73f https://t.co/GuEc7ci45D'
838856214146592772,2017-03-06 20:58:01,"b""Korean, Middle Eastern, Cajun, Italian, French. Taste Nashville's diverse food scene at #IronFork17. Get your tix:\xe2\x80\xa6 https://t.co/wJDamWyqYj"""
838853242138181632,2017-03-06 20:46:12,"b""RT @NashvilleCream: Check out 'an unnecessarily postmodern video from Murfreesboro queerpop  master @JGowow.  https://t.co/c7xdXEWc66 https\xe2\x80\xa6"""
838842280786165763,2017-03-06 20:02:39,"b""RT @BitesBlog: We had a meat-filled sandwich and a cheese-free pizza. What'd YOU eat this weekend? https://t.co/kA3EIhrnl8 https://t.co/PBH\xe2\x80\xa6"""
838836824814534656,2017-03-06 19:40:58,"b""RT @BitesBlog: Molly Martin's Ottolenghi Dispatch No. 4. (Our local hero makes us proud, creating a special dish.) https://t.co/wlUg35032N\xe2\x80\xa6"""
838803515321503749,2017-03-06 17:28:36,b'RT @pithinthewind: Republican @randyboyd announces bid for governor https://t.co/AmpfY79I7K'
838798080657010689,2017-03-06 17:07:01,"b"".@Belcourt is the place to see Sun Ra in John Coney's SPACE IS THE PLACE tonight: https://t.co/fDEqxUNoWa https://t.co/UH5SgBJJQH"""
838777062999670785,2017-03-06 15:43:30,"b'RT @pithinthewind: Our obit for former Sen. Doug Henry, with statements from @BillHaslam, @SenBobCorker, @MayorMeganBarry and more https://\xe2\x80\xa6'"
838738007242997761,2017-03-06 13:08:18,"b'Former Sen. Douglas Henry, the longest serving state legislator in Tennessee history, dies at 90.\xe2\x80\xa6 https://t.co/8cVNCvSOjV'"
838418842384740352,2017-03-05 16:00:03,b'We now have the opportunity to make feminism as good as it can possibly be. https://t.co/cDdxSOMxDl'
838231358489169920,2017-03-05 03:35:04,"b'@bellmemphis @markrichens we really do want to know, if you have an answer'"
838165029803417604,2017-03-04 23:11:30,b'Sad! Spirit of America Rally Is Less Than Bigly: https://t.co/eNsUjICFlG https://t.co/cARomytsW2'
838116849934032897,2017-03-04 20:00:03,"b""Oscar winner 'The Salesman' \xe2\x80\x94 now showing at the @Belcourt \xe2\x80\x94 offers important lesson in cultural differences. https://t.co/3tDLscz2jq"""
838101747562348546,2017-03-04 19:00:02,"b""Tonight's Winter's Ball (#ballsnotwalls) at @LHBrew is over-the-top fun plus a benefit for radio station WDYO:\xe2\x80\xa6 https://t.co/K9WdvJ6kDE"""
838086647505907713,2017-03-04 18:00:02,"b""Time for the First Saturday art crawl. See the highlights in @MightyJoeNolan's monthly Crawl Space column:\xe2\x80\xa6 https://t.co/NThOgC546Q"""
838072300389953536,2017-03-04 17:03:01,"b""Tonight's performance of THE PASSION OF ETHEL ROSENBERG revisits an uncomfortable piece of history:\xe2\x80\xa6 https://t.co/TmcxbuQwNe"""
838057200899743745,2017-03-04 16:03:01,"b""Self-proclaimed foodie? You're gonna want to know about #IronFork17. https://t.co/Tx2y3K3myi"""
838041363207847937,2017-03-04 15:00:05,"b""WITHIN OUR GATES kicks off @Belcourt's Pioneers of African American Cinema series today. Here's what you'll see:\xe2\x80\xa6 https://t.co/GQO1cQApLY"""
837824852513824768,2017-03-04 00:39:45,"b""RT @NashvilleCream: We have new details regarding a concertgoer who's suing Cage the Elephant and Ascend Amphitheater. https://t.co/IeUES9m\xe2\x80\xa6"""
837769564368879616,2017-03-03 21:00:03,b'Cheap Eats: Deep-Fried Spam Bites \xe2\x80\x94 Melrose Billiards Parlor \xe2\x80\x94 $4.99 https://t.co/xl9Fd4lXZH https://t.co/EoqAoGq0Uv'
837766183742930944,2017-03-03 20:46:37,b'RT @NashvilleCream: The bad boys in @CageTheElephant will show their softer side with an acoustic show at @theRyman in April. https://t.co/\xe2\x80\xa6'
837746901940215808,2017-03-03 19:30:00,b'Our monthly look at top titles at @ParnassusBooks1 and @NowatNPL catches the Nashville Reads kickoff and more:\xe2\x80\xa6 https://t.co/aGM7TpDZlX'
837739369914056706,2017-03-03 19:00:04,"b""Why you need to see THE HUNGER, 'the Holy Grail of gothic cinema,' this weekend at @Belcourt:\xe2\x80\xa6 https://t.co/DYbaQTHcbp"""
837735336474181632,2017-03-03 18:44:03,b'RT @carigervin: Our @NashvilleScene writers are truly the best. https://t.co/0XMfIWtHMD'
837724257962471424,2017-03-03 18:00:01,b'Crawl Space: The March art crawl advances despite a loss. From @MightyJoeNolan: https://t.co/IG57jc7IUj https://t.co/v51k8gZUYi'
837718203476365312,2017-03-03 17:35:58,b'Tandy! Teddy! Pam Tillis? @AshSpurge has our first post-Rayna @NashvilleCMT recap. https://t.co/5CxvVwWJNI https://t.co/XuxYIdiiGX'
837710236886654977,2017-03-03 17:04:19,"b""RT @BitesBlog: It's almost time to get shaking and stirring at the Music City Spirits &amp; Cocktail Fest (@MCSCFest).  https://t.co/LvJLT6563x\xe2\x80\xa6"""
837707487189078016,2017-03-03 16:53:23,"b""RT @BitesBlog: First Bite: Cafe Mineiro. It's a Brazilian bakery/cafe on Nolensville Road, and our own @lesleyeats checked it out. https://\xe2\x80\xa6"""
837701614001668097,2017-03-03 16:30:03,"b"".@jeffzentner's new YA novel explores loss by celebrating life. See him Tuesday at @ParnassusBooks1.\xe2\x80\xa6 https://t.co/QIz092hrE5"""
837683681665953794,2017-03-03 15:18:47,b'RT @pithinthewind: .@AuntB: We need to fix our tornado siren situation now https://t.co/GSpdxTccff https://t.co/qbjPR2anuJ'
837466303782772736,2017-03-03 00:55:00,b'Who will prevail in #ironfork17 featuring 1 secret ingredient? Only one way to find out! Get your tickets:\xe2\x80\xa6 https://t.co/wKlLjfN5DV'
837422278103158788,2017-03-02 22:00:04,"b"".@Shteyngart knows illiberal democracy. Here's why you should hear him tonight at the First Amendment Center:\xe2\x80\xa6 https://t.co/BTNucpOaVu"""
837392068385337346,2017-03-02 20:00:01,"b""Oscar winner 'The Salesman' \xe2\x80\x94 opening tomorrow at the @Belcourt \xe2\x80\x94 offers important lesson in cultural differences.\xe2\x80\xa6 https://t.co/sKTI7PsTOu"""
837366582422667264,2017-03-02 18:18:45,"b""RT @NashvilleCream: .@FondObject will open a second location downtown. Here's the skinny: https://t.co/7mAzdEyzCI https://t.co/csaGEBvesS"""
837364999580495873,2017-03-02 18:12:28,"b'RT @NashvilleCream: Watch @andrew_combs\' menacing, @Stranger_Things-esque ""Blood Hunters"" [Fresh Vid] https://t.co/6h5ZZthYv8 https://t.co/\xe2\x80\xa6'"
837361875419451393,2017-03-02 18:00:03,"b""Hi, well-meaning white feminists. @AshSpurge wrote you a very important letter in this week's @VodkaYonic.\xe2\x80\xa6 https://t.co/cTFUTcx61O"""
837359786475798529,2017-03-02 17:51:45,"b'RT @pithinthewind: Tennessee senators go soft, or silent, on Sessions https://t.co/H7cRme8YcD https://t.co/WOTo08MfRu'"
837351223644852224,2017-03-02 17:17:43,b'RT @BitesBlog: Chained: A cluster bomb of corporate restaurants in Brentwood yields mixed results. https://t.co/ivfh0PQNjm https://t.co/vDr\xe2\x80\xa6'
837350546092736513,2017-03-02 17:15:02,b'Chained: A cluster bomb of corporate restaurants in Brentwood yields mixed results. https://t.co/vOROZES7pR https://t.co/qn1pNjpHV6'
837347499799154689,2017-03-02 17:02:55,"b""The very hilarious Carol Burnett tells us she's ready to play Kellyanne Conway on @nbcsnl. https://t.co/P0s1zr9ItS https://t.co/hwmJAt7VS5"""
837334685701255168,2017-03-02 16:12:00,"b""Stop what you're doing: A clouded leopard has been created with frozen sperm https://t.co/vOSzsCDWge https://t.co/t5uTQleLRh"""
837331670395195392,2017-03-02 16:00:01,"b'The 2018 gubernatorial primaries are coming into view, but we\xe2\x80\x99re not predicting what happens next\xe2\x80\xa6 https://t.co/8o46Pbirg3'"
837329024330379264,2017-03-02 15:49:30,"b'RT @BitesBlog: Burlesque, cheese and whiskey event at @corsairartisan in Wedgewood-Houston https://t.co/IBfO2HODJm https://t.co/ysXCY8IfdN'"
837324133692280833,2017-03-02 15:30:04,b'Does charging a potentially suicidal woman with homicide deter others who might need help?https://t.co/Ug0M591UOl https://t.co/C7nGwyDtXA'
837316590303576066,2017-03-02 15:00:06,b'Should We Believe in the Preds? https://t.co/IczTpvgpoV https://t.co/tqgdy5zzBR'
837087457959161856,2017-03-01 23:49:36,b'RT @pithinthewind: Former Vice Mayor Jay West dies at 65 https://t.co/tXTZOHsydI https://t.co/JHzS0iyRSG'
837084421782192129,2017-03-01 23:37:33,"b'RT @NashvilleCream: .@daddyissuesband release album details, killer grunge-pop jam ""In Your Head"" [Fresh Track] https://t.co/5nvgyseMN2 htt\xe2\x80\xa6'"
837080518223089664,2017-03-01 23:22:02,"b""RT @NashvilleCream: This week in @NedRaggett's Atomic Link Bin: Gold records in outer space, a farewell to a funk drummer and more. https:/\xe2\x80\xa6"""
837074221301907457,2017-03-01 22:57:01,"b""Win tickets to Jammin' to Beat the Blues ft. @RickySkaggs and benefiting @MHAMT on #freestuff:\xe2\x80\xa6 https://t.co/OKbTb7iXUR"""
837072520519962624,2017-03-01 22:50:15,b'RT @pithinthewind: .@AuntB: Donald Trump understands his voters better than anyone. And he knows people hate insurance companies. https://t\xe2\x80\xa6'
837053170190807049,2017-03-01 21:33:22,"b""RT @NashvilleCream: Well ain't that cool: Longtime SCENE contributor @SeanLMaloney will read from his @333books on THE MODERN LOVERS: https\xe2\x80\xa6"""
837010401963429889,2017-03-01 18:43:25,"b'RT @BitesBlog: Some big players are convening for a workshop on reducing food waste in Nashville, with a focus on restaurants https://t.co/\xe2\x80\xa6'"
837006432914530304,2017-03-01 18:27:39,b'RT @pithinthewind: How Will Body Cameras Work for MNPD? https://t.co/b6761RmQJb https://t.co/KajljY1UJt'
836992744228864001,2017-03-01 17:33:15,b'RT @BitesBlog: .@PegLegPorker is literally moving on up  \xe2\x80\x94 Carey Bringle is adding a second floor to his popular barbecue spot. https://t.c\xe2\x80\xa6'
836981365304352768,2017-03-01 16:48:02,"b'RT @scavendish: If you announce a government office that only exists to whip up anti-immigrant hysteria, I\'m not sure how that\'s ""from the\xe2\x80\xa6'"
836979728133337088,2017-03-01 16:41:32,"b""There are more reasons than the depressing relevance of 'Ignorance Is Strength' to see 1984 at @Belcourt tonight:\xe2\x80\xa6 https://t.co/HbLOnY1mHK"""
836931275059507200,2017-03-01 13:29:00,"b'RT @pithinthewind: .@AuntB: If TN legislators are going to make laws based on religion, then I guess their prayers are our business https:/\xe2\x80\xa6'"
836749832479899648,2017-03-01 01:28:00,"b'Eat your \xe2\x9d\xa4\xef\xb8\x8f\xef\xb8\x8f out on local food samples, free cocktails &amp; a heated competition between 4 of Nashville\xe2\x80\x99s best chefs.\xe2\x80\xa6 https://t.co/0wmCp80Sw9'"
836729449890648064,2017-03-01 00:07:01,"b""Win tickets to a pre-screening of Disney's live action rendition of Beauty and the Beast at Opry Mills:\xe2\x80\xa6 https://t.co/D8Hzrzo37n"""
836707381757292544,2017-02-28 22:39:19,"b""RT @NashvilleCream: .@depechemode to play @Ascend_amp. Sept. show will be synth-pop pioneers' first Nashville stop in nearly 30 years. http\xe2\x80\xa6"""
836689115177431041,2017-02-28 21:26:44,"b""RT @NashvilleCream: Here's what to listen for when @OfficialSting drops in at @NMAuditorium tonight: https://t.co/RUEdu6KWrc https://t.co/i\xe2\x80\xa6"""
836606681857552384,2017-02-28 15:59:11,"b""RT @CountryLifeBlog: .@nancy_c_floyd recaps last nights' short and unsatisfying episode of #TheBachelor https://t.co/8F3UmlBl7S https://t.c\xe2\x80\xa6"""
836606570339446784,2017-02-28 15:58:44,"b'RT @BitesBlog: The @LovelessCafe has introduced a hashbrown casserole delivery service, and you can enter to win some. https://t.co/pxAEUhx\xe2\x80\xa6'"
836319018852155392,2017-02-27 20:56:06,"b""RT @BitesBlog: Currently running through our digestive systems: date bars, kale salad and oysters. What'd YOU eat this weekend? https://t.c\xe2\x80\xa6"""
836317425448726528,2017-02-27 20:49:46,b'RT @BitesBlog: Slide on in to @BurgerRepublic for Sliderpaloozala with @BlackAbbeyBrew https://t.co/9q9N7AK4PD https://t.co/JInq9pLOE4'
836299178439495680,2017-02-27 19:37:16,"b""RT @BitesBlog: Chef @KaelinU of @bajosextolounge named champion last night at @COCHON555's Nashville event https://t.co/2ciaWEB3qV https://\xe2\x80\xa6"""
836286101140701188,2017-02-27 18:45:18,b'Congrats to @moonlightmov for its big wins at the #Oscars last night. Look back at our review here.\xe2\x80\xa6 https://t.co/cZ6YxUK4UJ'
836275963134517250,2017-02-27 18:05:01,"b""Raoul Peck's @IAmNotYourNegro \xe2\x80\x94\xc2\xa0now at The @Belcourt \xe2\x80\x94\xc2\xa0is an atonishing portrait of James Baldwin.\xe2\x80\xa6 https://t.co/vgr18rUFp0"""
836272327453192193,2017-02-27 17:50:34,"b'RT @BitesBlog: Soup Sunday recap: Funk Seoul Brother takes top honors, @etc_nashville gets Most Creative https://t.co/bA4Gv3Yxt8 https://t.\xe2\x80\xa6'"
836266409021820928,2017-02-27 17:27:03,"b'RT @pithinthewind: Reports: Karl Dean gets in, Bill Freeman gets out as likely 2018 gubernatorial primary take shape https://t.co/w1p0Yzzj2\xe2\x80\xa6'"
836253238500413440,2017-02-27 16:34:43,"b""RT @NashvilleCream: Here's why you should let Yautja, Watcher and @baringteeth rattle your sternum at The End tonight: https://t.co/zav0T8G\xe2\x80\xa6"""
836227805306302464,2017-02-27 14:53:39,b'RT @pithinthewind: A group of James K. Polk fans want us to dig up the former president. @AuntB says we should tell them no. https://t.co/1\xe2\x80\xa6'
836075893021794304,2017-02-27 04:50:01,"b""Catch Who's Bad, a tribute to the late MJ at @canneryballroom on April 1. Better yet, win tickets on #freestuff: https://t.co/iU0xdjTLMr"""
835913321954095105,2017-02-26 18:04:01,"b""How better to celebrate an unusually exciting Best Picture field than @Belcourt's annual Red Carpet Evening?:\xe2\x80\xa6 https://t.co/XwiBsQ1AOb"""
