id,created_at,text,#retweets,#favorites
930982532954443776,2017-11-16 02:15:07,b'Taylor Swift popped by a local Target in Nashville to surprise fans and shoppers https://t.co/4zVjWRSpSn',36,126
930978821188276224,2017-11-16 02:00:22,"b'Joe Biden would beat President Trump in 2020, a new poll says https://t.co/NEg1D4Dm9R'",404,2083
930974980262825984,2017-11-16 01:45:06,"b'Pope Francis got a special Lamborghini, which will be auctioned off for charity https://t.co/TbnofzZlcS'",129,334
930972456914911232,2017-11-16 01:35:05,"b""'Beyond A Year in Space\xe2\x80\x99 airs Wednesday night on PBS https://t.co/ozb8Z7JAUz""",27,83
930971261148258304,2017-11-16 01:30:19,"b'""How to stay focused at work when it gets dark at 4 p.m."" https://t.co/9nvDDiZAZd'",49,114
930968709140832256,2017-11-16 01:20:11,b'Twitter revoked the verification of white supremacists like Richard Spencer and Jason Kessler https://t.co/SOn8HLtZtY',90,339
930967441802432518,2017-11-16 01:15:09,b'Joe Biden says this was the turning point for Trump https://t.co/H9dPBDN8G5',25,83
930963804107702272,2017-11-16 01:00:42,"b'""I\'ve been using the iPhone X for 2 weeks. Here\'s what I think so far"" https://t.co/LcFvXBLjsF'",17,53
930959896819970050,2017-11-16 00:45:10,"b'""Don\xe2\x80\x99t love your day job? Here\'s what to do"" https://t.co/Upfc4b8ZWS'",26,67
930956175755145217,2017-11-16 00:30:23,b'President Trump may have tweeted his condolences to victims of the wrong shooting. The internet was not amused\nhttps://t.co/1Zm18WJnQB',127,180
930953479560015872,2017-11-16 00:19:40,"b""Poll: Most Americans don't like the Republican tax reform plan https://t.co/zkybWhmkzQ""",76,170
930952331138658304,2017-11-16 00:15:06,b'How one journalist fought back when Uber put a million dollar price tag on her silence https://t.co/cTs5a8iEj8',58,90
930948670362734592,2017-11-16 00:00:33,b'Amazon has released a preview of its best Black Friday deals https://t.co/TOXeJxcq0K',14,26
930944798458089472,2017-11-15 23:45:10,b'Woman wins lottery jackpot twice in one day with tickets bought 22 miles apart https://t.co/Rs99FDWZUC',39,154
930944149234372608,2017-11-15 23:42:35,"b""Repealing the Obamacare individual mandate could complicate tax reform. Here's how https://t.co/6cDGsbHQVV""",20,27
930942103521316867,2017-11-15 23:34:28,b'You Asked: Is being cold good for you? https://t.co/yGSDRYzwrt https://t.co/yono1sVcS1',36,80
930939742090391553,2017-11-15 23:25:05,"b""Roy Moore's campaign wants experts to analyze one of his accuser's yearbooks https://t.co/tENmflVsfA""",13,31
930939629989236736,2017-11-15 23:24:38,"b'""He didn\'t pinch it, he grabbed it."" Another woman has accused Roy Moore of groping her https://t.co/pgzqOc2XV9'",62,89
930938500098256902,2017-11-15 23:20:09,"b'""We knew Roy Moore was odious long before new allegations"" https://t.co/VVncCz7zv9'",21,60
930937235637243904,2017-11-15 23:15:07,"b""The cyclist who was fired for flipping for Trump's motorcade has raised a ton of money https://t.co/0yDxcB6jvR""",88,381
930935986917437441,2017-11-15 23:10:09,b'Why Bitcoin costs nearly twice as much in Zimbabwe https://t.co/1Pvbg01lR2',39,42
930934855877177344,2017-11-15 23:05:40,"b'RT @PBS: It is hard work to become an astronaut. #BeyondYearinSpacePBS airs Wed, Nov 15 at 9/8c. https://t.co/U4boumMrnl'",285,0
930934712310394880,2017-11-15 23:05:06,b'Reno Eddo-Lodge on the underplayed realities of racism in the U.K. https://t.co/rbqmf7F6z7',24,51
930933479549931520,2017-11-15 23:00:12,"b""See a legendary photographer's vintage photos of life in Russia and America in the 1980s https://t.co/E4vbyby5LK""",22,47
930932199469342720,2017-11-15 22:55:06,b'At least 14 killed in suicide bombing in Nigeria https://t.co/bhSlQvKuAL',66,23
930930948383928320,2017-11-15 22:50:08,b'The Warped Tour is ending after the 2018 festival https://t.co/ViOdGQ0FWF',21,40
930929708195250176,2017-11-15 22:45:12,"b'""My name is Mary Dixie and that\'s a complicated fact"" https://t.co/wTTKhllj6l'",4,22
930928442681495557,2017-11-15 22:40:11,"b""Ivanka Trump on Roy Moore: 'There\xe2\x80\x99s a special place in hell for people who prey on children' https://t.co/qE8mMtjpN4""",192,848
930927586976370688,2017-11-15 22:36:47,"b""RT @PBS: #BeyondYearinSpacePBS premieres tonight at 9/8c - follow @StationCDRKelly's return to Earth and the NASA Twin Study. https://t.co/\xe2\x80\xa6""",136,0
930925947611766786,2017-11-15 22:30:16,"b""Review: An underwhelming 'Justice League' is desperate to impress https://t.co/BdWh8vaRJ4""",25,53
930923417045557248,2017-11-15 22:20:13,b'Escaped psychiatric patient may have had staff relationships https://t.co/8WyEUc8rOd',10,25
930922178597572608,2017-11-15 22:15:17,"b""This year's most unlikely hit song took less than an hour to create https://t.co/nS9beR8WvO""",18,42
930919601822666752,2017-11-15 22:05:03,"b'Condemned inmate, just spared from death, gets new 2019 execution date https://t.co/NGpCa21OFt'",8,11
930918504622166016,2017-11-15 22:00:41,"b""My son's murder made me realize we need to treat gun violence like a disease https://t.co/KsnHOt16Po""",79,181
930917095772221440,2017-11-15 21:55:05,"b""6 tourists wearing 'Borat' mankinis detained in Kazakhstan for hooliganism https://t.co/jrABrrObUK""",86,162
930915862416117760,2017-11-15 21:50:11,"b""Here's why the internet is flooded with comments about Trump drinking water mid speech https://t.co/W4PAH5Irvh""",34,50
930915817092300800,2017-11-15 21:50:01,b'UCLA players apologize for shoplifting in China and thank President Trump for helping secure their release\xe2\x80\xa6 https://t.co/feeMwtRvBf',55,88
930914609707520000,2017-11-15 21:45:13,"b""'Beyond A Year in Space\xe2\x80\x99 airs Wednesday night on PBS https://t.co/NRK0SdJGLv""",28,63
930914577273053185,2017-11-15 21:45:05,b'Murder suspect on the run after escaping detention center https://t.co/gjTYxxbHnV',9,6
930913340368588800,2017-11-15 21:40:10,b'A Republican poll shows Roy Moore way down in the Alabama senate race https://t.co/qie3CgrIP0',42,142
930912078189268992,2017-11-15 21:35:09,b'Police release video of suspect in hunt for possible serial killer https://t.co/ywGavd23ZC',17,27
930910852030586880,2017-11-15 21:30:17,"b'Man trying to set himself on fire is shot and killed, police say https://t.co/wgUbrqVgH8'",15,17
930908296185352193,2017-11-15 21:20:07,b'65-year-old man wrongfully convicted of rape as a teen leaves prison after nearly 50 years https://t.co/7fbCyN72pg',209,287
930907064498642944,2017-11-15 21:15:14,b'Raqqa needs rebuilding from the ground up. Who will pay for it? https://t.co/gCkDpvCPmo',10,18
930905840789409792,2017-11-15 21:10:22,b'Elon Musk was heartbroken over Amber Heard in the middle of the Tesla Model 3 launch Event https://t.co/9ZhbCugwmf',12,55
930904527586373633,2017-11-15 21:05:09,"b""The Internet can't get enough of these pictures of Steven Mnuchin with a sheet of $1 bills https://t.co/uGiNt7O5qa""",43,90
930903308142858242,2017-11-15 21:00:18,b'Top chefs want you to avoid making these 9 mistakes at Thanksgiving https://t.co/0aMJoQ6O61',7,25
930902001927512064,2017-11-15 20:55:07,"b'""You told me, Daddy, there were no bad guys here."" Daughter afraid to go to school after California shooting https://t.co/zt9McDZqK0'",45,94
930900758920392704,2017-11-15 20:50:10,"b""Scientists have discovered a new planet close to Earth. Here\xe2\x80\x99s why it's so exciting https://t.co/T5BWO4zoDy""",117,177
930899501900017665,2017-11-15 20:45:11,b'Will Roy Moore win? There are several reasons he might lose and one big reason he might win https://t.co/kCtgpTCvHX',18,21
930898222012338176,2017-11-15 20:40:06,"b""China urged to ban conversion therapy meant to 'cure' being gay https://t.co/uPYJpGdj74""",32,80
930896972835323904,2017-11-15 20:35:08,"b""'Very dangerous' psychiatric patient who escaped hospital is arrested in California https://t.co/e4S78CqVEj""",19,35
930895709410340870,2017-11-15 20:30:06,b'Watch Live: Donald Trump makes statement at White House https://t.co/Vtyx0W2hjw',7,14
930894433482149894,2017-11-15 20:25:02,"b""Man wearing body armor sprays retail store with bullets in 'unprovoked attack,' police say https://t.co/iVfMVHEkfK""",72,40
930893200365113347,2017-11-15 20:20:08,"b""Southwest Airline's CEO flies economy just like everyone else https://t.co/aucEPaxEyv""",27,123
930891929910431744,2017-11-15 20:15:05,b'WOW Air is adding flights to Iceland starting at $99 https://t.co/TRetBGPlbf',17,60
930890683921072128,2017-11-15 20:10:08,b'UCLA players apologize for shoplifting in China and thank President Trump for helping secure their release https://t.co/olDZHJlJDZ',15,62
930889413407715334,2017-11-15 20:05:05,b'Eating too quickly may be bad for your health https://t.co/q7K0jeCYJq',45,80
930888230827851776,2017-11-15 20:00:23,b'You Asked: Is being cold good for you? https://t.co/K5oqWFvQX9',12,24
930885632292982784,2017-11-15 19:50:04,"b""The new 'Deadpool 2' teaser Is a trippy ode to Bob Ross https://t.co/qaXO49aoio""",86,192
930884405316476929,2017-11-15 19:45:11,b'Here are the best travel books to give for the holidays https://t.co/zozLn4zeq8',12,43
930883157821411329,2017-11-15 19:40:14,"b""California shooter killed his wife before 'bizarre and murderous' rampage, police say https://t.co/1UqgaCxJ2q""",73,64
930880678845124609,2017-11-15 19:30:23,b'Whole Foods just slashed Thanksgiving prices \xe2\x80\x94 and Amazon Prime users get even better deals https://t.co/eSxaEvP0tX',32,70
930879646236905473,2017-11-15 19:26:17,b'Democrats just officially moved to impeach Donald Trump as President https://t.co/tUl0ljkUQP',1209,2999
930879336311377922,2017-11-15 19:25:03,"b""Roy Moore's attorney said an MSBNC host's cultural 'background' could explain dating teens https://t.co/RkNo046Ppt""",21,51
930878100661067776,2017-11-15 19:20:08,"b'A 9-month-old girl was raped and killed by her father, police say https://t.co/r8HfpDM4qR'",48,48
930876859293884421,2017-11-15 19:15:12,b'Gurmehar Kaur opens up about protesting in India and the photo of herself that went viral https://t.co/AeaKKMZupW',14,45
930875592408489984,2017-11-15 19:10:10,"b'Yes, spaghetti burritos are now a thing https://t.co/mqL4XdyM8z'",110,291
930874318669611009,2017-11-15 19:05:07,b'Watch live: UCLA players speak out for first time since being released from China https://t.co/qAEzGsxWLF',16,30
930871797972717570,2017-11-15 18:55:06,b'Can Congress jail witnesses who refuse to cooperate? https://t.co/0Nicwg9e9c',10,39
930870545708699654,2017-11-15 18:50:07,"b""A mother convicted in her 7-week-old son's death is released on bail https://t.co/0eOQ87U4fh""",14,16
930869315192188928,2017-11-15 18:45:14,b'2 airlines drop hot meals from caterer hit by listeria https://t.co/TQKaeasiUR',12,17
930868068951216145,2017-11-15 18:40:16,b'California shooter was released on bail before deadly rampage https://t.co/ngBLGwtc8r',45,41
930866757660790794,2017-11-15 18:35:04,"b'Southwest Airlines pilot arrested after a loaded gun was found in his carry-on luggage, police say https://t.co/8R9hLs8PdD'",45,45
930865593045176326,2017-11-15 18:30:26,"b""Read TIME's original 1977 review of 'Close Encounters of the Third Kind' https://t.co/3cTbExXOWF""",14,44
930863016912048131,2017-11-15 18:20:12,b'An Earth-like planet that could support life is surprisingly close to us https://t.co/Uq1TX6aeGU',93,203
930861727541055490,2017-11-15 18:15:05,"b'Best Buy has great Black Friday deals on TVs, Apple products and more https://t.co/WMqyEGFhBU'",14,39
930860467580522502,2017-11-15 18:10:04,"b""The rise comes despite President Trump's attempt to kill the healthcare law https://t.co/X0CbkfzrED""",36,51
930859202725273601,2017-11-15 18:05:03,"b""The Trump Administration's top consumer advocate just resigned to run for governor \xe2\x80\x93 as a Democrat https://t.co/Mwket7LAL4""",103,241
930858992804515846,2017-11-15 18:04:13,b'FDA: Herbal alternative to opioid painkillers can lead to addiction and death https://t.co/lR9qPnBvhm https://t.co/3mnWMQdj02',23,23
930856697475862529,2017-11-15 17:55:05,b'Jimmy Kimmel asked people if Hillary Clinton should be impeached https://t.co/fxY3epnlwm',57,139
930855455504691201,2017-11-15 17:50:09,"b'Escaped psychiatric patient, once described as a classic serial killer, could be in California https://t.co/E7rc6RQ7iJ'",77,38
930854201600757760,2017-11-15 17:45:10,b'Warning: These are the 10 most dangerous toys of 2017 https://t.co/lrf6aaP1oN',29,32
930852961865039872,2017-11-15 17:40:15,"b'3 pastors worked together in conspiracy to sex traffic children, prosecutors say https://t.co/YarE43w2i4'",107,73
930851674247360512,2017-11-15 17:35:08,b'Papa John\xe2\x80\x99s apologizes for blaming poor pizza sales on NFL protests https://t.co/afknQEHdY0',23,56
930850409731813376,2017-11-15 17:30:06,b'Mall of America stabbing suspect has history of mental illness https://t.co/zmi6AUxuxY',9,19
930849152917016577,2017-11-15 17:25:07,"b""'I have never felt more emasculated.' Terry Crews opens up about allegedly being groped https://t.co/bsZLP9F19M""",42,87
930847924250206209,2017-11-15 17:20:14,b'Kim Kardashian wanted to rent out a grocery store for her birthday so she could shop like a normal person https://t.co/3UwWJyXlEW',57,278
930846656249106432,2017-11-15 17:15:11,"b""This video of Mark Hamill surprising Star Wars fans is the best thing you'll see all day https://t.co/slAZnJwFc9""",18,84
930845390139744256,2017-11-15 17:10:09,"b""Hobby Lobby president says Roy Moore should step aside 'if it is true' https://t.co/mdkYNvaxfp""",21,48
930842937633792000,2017-11-15 17:00:25,b'How Nigerian scammers stole $11 million from the IRS in one of the biggest tax frauds in U.S. history https://t.co/QVDeOjJm12',188,123
930840341124648960,2017-11-15 16:50:06,b'John McCain tried to block a routine Trump appointment over torture https://t.co/YkkUAyEtRR',28,119
930839094401347589,2017-11-15 16:45:08,"b'Martha MacCallum: ""Fox hosts aren\xe2\x80\x99t \'blonde barbies\'"" https://t.co/j8MbeeWRAQ'",21,66
930835322665041920,2017-11-15 16:30:09,b'Taylor Swift just popped by a local Target in Nashville to surprise fans and shoppers https://t.co/ljGfMW8Dz4',13,80
930831547992891392,2017-11-15 16:15:09,"b""President Trump was in Asia for 12 days. Here's what he missed at home https://t.co/IZnCGrbIza""",16,39
930830283749969920,2017-11-15 16:10:08,"b'How to overcome your fears, according to an extreme rock climber https://t.co/omDGVfxrcB https://t.co/ZYdsE4rCTd'",15,38
930827808238129152,2017-11-15 16:00:18,"b'Pope Francis got a special Lamborghini, which will be auctioned off for charity https://t.co/z1RHC5Assr'",183,412
930824004201537536,2017-11-15 15:45:11,"b'""How to stay focused at work when it gets dark at 4 p.m."" https://t.co/oS11t3j6Pa'",38,126
930820201523961858,2017-11-15 15:30:04,"b'Joe Biden would beat President Trump in 2020, a new poll says https://t.co/vOxvXecODW'",278,1524
930816443263979520,2017-11-15 15:15:08,b'Sean Hannity says Roy Moore has 24 hours to explain himself or drop out of the Alabama senate race https://t.co/VSiBW74Qvq',37,65
930812714053709829,2017-11-15 15:00:19,"b""John Boyega wants to be a movie star on his own terms \xe2\x80\x94 and he's getting there https://t.co/FGifwsEUYB""",31,103
930808898377912320,2017-11-15 14:45:09,"b""Cards Against Humanity has a 6-step plan to 'save America' https://t.co/xMHXskjM1x""",48,180
930806376808550400,2017-11-15 14:35:08,b'Blake Shelton is this year\xe2\x80\x99s Sexiest Man Alive https://t.co/xyfninLPss',73,294
930805142458429441,2017-11-15 14:30:14,b'UCLA basketball players return home after being detained in China over shoplifting claim https://t.co/aGw7ITg2Dw',28,46
